srcYear,srcStateCode,srcStateName,srcDistrictCode,srcDistrictName,srcCalendarDay,Country,YearCode,Year,StateCode,StateName,DayCode,CalendarDay,DistrictCode,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2026,10,BIHAR,222,SIWAN,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",10,BIHAR,20260503,2026-05-03,222,SIWAN,3330464,182913,3147551,1675090,95405,1579685,1655374,87508,1567866,535661,28606,507055,2688,219623.72,222311.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,10,BIHAR,223,SUPAUL,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",10,BIHAR,20260503,2026-05-03,223,SUPAUL,2229076,105558,2123518,1155283,55788,1099495,1073793,49770,1024023,443073,20493,422580,3634,239627.19,243261.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,10,BIHAR,224,VAISHALI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",10,BIHAR,20260503,2026-05-03,224,VAISHALI,3517424,233079,3284345,1856285,123314,1732971,1661139,109765,1551374,630637,38280,592357,3752,196925.4,200677.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,10,BIHAR,611,ARWAL,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",10,BIHAR,20260503,2026-05-03,611,ARWAL,700843,51849,648994,363497,27077,336420,337346,24772,312574,118222,8453,109769,2443,61041.332,63484.33203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,11,SIKKIM,225,Gangtok,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",11,SIKKIM,20260503,2026-05-03,225,GANGTOK,199196,116604,82592,107690,61111,46579,91506,55493,36013,43651,27422,16229,2116.6,57753.883,59870.4828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,11,SIKKIM,226,Mangan,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",11,SIKKIM,20260503,2026-05-03,226,MANGAN,44108,4644,39464,24938,2456,22482,19170,2188,16982,8960,1054,7906,176,320959.88,321135.8701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,11,SIKKIM,227,Namchi,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",11,SIKKIM,20260503,2026-05-03,227,NAMCHI,146853,21199,125654,76671,10822,65849,70182,10377,59805,30544,4840,25704,760,102117.44,102877.44128417969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,11,SIKKIM,228,Gyalshing,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",11,SIKKIM,20260503,2026-05-03,228,GYALSHING,72725,5248,67477,37716,2710,35006,35009,2538,32471,14534,1133,13401,371.5,75828.27,76199.7734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,11,SIKKIM,741,Pakyong,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",11,SIKKIM,20260503,2026-05-03,741,Pakyong,83894,5883,78011,43484,3174,40310,40410,2709,37701,17804,1269,16535,400,56985.48,57385.48046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,11,SIKKIM,742,Soreng,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",11,SIKKIM,20260503,2026-05-03,742,Soreng,63525,0,63525,32405,0,32405,31120,0,31120,13462,0,13462,0,36228.473,36228.47265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,229,CHANGLANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,229,CHANGLANG,159386,30497,128889,81655,15420,66235,77731,15077,62654,31766,6930,24836,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,230,DIBANG VALLEY,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,230,DIBANG VALLEY,14240,8620,5620,7921,4823,3098,6319,3797,2522,3450,2119,1331,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,231,EAST KAMENG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,231,EAST KAMENG,66592,18350,48242,32818,9269,23549,33774,9081,24693,12350,3610,8740,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,232,EAST SIANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,232,EAST SIANG,69164,20684,48480,35612,11202,24410,33552,9482,24070,13259,4396,8863,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,233,KURUNG KUMEY,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,233,KURUNG KUMEY,59618,16591,43027,29957,8733,21224,29661,7858,21803,10884,3608,7276,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,234,LOHIT,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,234,LOHIT,31447,0,31447,16544,0,16544,14903,0,14903,6649,0,6649,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,235,LOWER DIBANG VALLEY,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,235,LOWER DIBANG VALLEY,49842,7151,42691,26209,4220,21989,23633,2931,20702,10755,1772,8983,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,236,LOWER SUBANSIRI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,236,LOWER SUBANSIRI,79140,24195,54945,40267,12447,27820,38873,11748,27125,15393,5621,9772,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,237,PAPUM PARE,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,237,PAPUM PARE,176573,96963,79610,89182,49247,39935,87391,47716,39675,35730,21485,14245,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,238,TAWANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,238,TAWANG,49977,11202,38775,29151,8359,20792,20826,2843,17983,10062,1685,8377,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,239,TIRAP,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,239,TIRAP,38446,0,38446,19733,0,19733,18713,0,18713,7478,0,7478,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,240,UPPER SIANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,240,UPPER SIANG,39604,10824,28780,20978,5643,15335,18626,5181,13445,8388,2659,5729,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,241,UPPER SUBANSIRI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,241,UPPER SUBANSIRI,63220,0,63220,31514,0,31514,31706,0,31706,12007,0,12007,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,242,WEST KAMENG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,242,WEST KAMENG,83947,15932,68015,46155,8346,37809,37792,7586,30206,18159,4090,14069,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,243,WEST SIANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,243,WEST SIANG,31836,0,31836,15986,0,15986,15850,0,15850,5714,0,5714,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,628,ANJAW,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,628,ANJAW,21167,982,20185,11507,625,10882,9660,357,9303,4612,187,4425,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,666,LONGDING,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,666,LONGDING,56953,4234,52719,28710,2258,26452,28243,1976,26267,9426,926,8500,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,677,KRA DAADI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,677,KRA DAADI,64888,18184,46704,32591,9743,22848,32297,8441,23856,11580,4282,7298,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,678,NAMSAI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,678,NAMSAI,98280,16576,81704,51530,9161,42369,46750,7415,39335,19597,3707,15890,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,679,SIANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,679,SIANG,31920,2979,28941,16600,1487,15113,15320,1492,13828,5927,652,5275,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,718,KAMLE,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,718,KAMLE,22102,0,22102,10966,0,10966,11136,0,11136,3697,0,3697,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,719,LOWER SIANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,719,LOWER SIANG,20450,0,20450,10413,0,10413,10037,0,10037,3699,0,3699,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,723,PAKKE KESSANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,723,PAKKE KESSANG,12098,0,12098,5957,0,5957,6141,0,6141,2158,0,2158,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,724,LEPARADA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,724,LEPARADA,29273,13405,15868,15007,6918,8089,14266,6487,7779,5523,2638,2885,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,725,SHI YOMI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",12,ARUNACHAL PRADESH,20260503,2026-05-03,725,SHI YOMI,13310,0,13310,6823,0,6823,6487,0,6487,2253,0,2253,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,12,ARUNACHAL PRADESH,786,Keyi Panyor,03-May-2026,,2026,"Calendar Year (Jan - Dec), 2026",,,20260503,2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,12,ARUNACHAL PRADESH,787,Bichom,03-May-2026,,2026,"Calendar Year (Jan - Dec), 2026",,,20260503,2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,13,NAGALAND,244,DIMAPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,244,DIMAPUR,241182,180238,60944,126021,95097,30924,115161,85141,30020,51320,38629,12691,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,245,KOHIMA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,245,KOHIMA,217178,121088,96090,113761,62597,51164,103417,58491,44926,45159,26755,18404,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,246,MOKOKCHUNG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,246,MOKOKCHUNG,194622,55725,138897,101092,29719,71373,93530,26006,67524,42690,12730,29960,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,247,MON,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,247,MON,250260,34444,215816,131753,18284,113469,118507,16160,102347,41978,6156,35822,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,248,PHEK,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,248,PHEK,163418,24575,138843,83743,13214,70529,79675,11361,68314,36639,5057,31582,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,249,TUENSANG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,249,TUENSANG,107436,36774,70662,56078,19471,36607,51358,17303,34055,19777,6960,12817,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,250,WOKHA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,250,WOKHA,166343,35004,131339,84505,18070,66435,81838,16934,64904,31891,6273,25618,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,251,ZUNHEBOTO,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,251,ZUNHEBOTO,140757,27597,113160,71217,14431,56786,69540,13166,56374,27835,4821,23014,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,613,PEREN,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,613,PEREN,95219,13790,81429,49714,6854,42860,45505,6936,38569,18475,2860,15615,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,614,KIPHRIE,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,614,KIPHIRE,74004,16487,57517,37830,8587,29243,36174,7900,28274,14771,3109,11662,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,615,LONGLENG,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,615,LONGLENG,50484,7613,42871,26502,3991,22511,23982,3622,20360,11985,1690,10295,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,736,Noklak,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,736,Noklak,55606,0,55606,28952,0,28952,26654,0,26654,10421,0,10421,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,757,Tseminyu,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,757,Tseminyu,50524,0,50524,25057,0,25057,25467,0,25467,9161,0,9161,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,758,Chumoukedima,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,758,Chumoukedima,126369,17631,108738,65773,8862,56911,60596,8769,51827,24831,3471,21360,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,764,Niuland,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,764,Niuland,11546,0,11546,5748,0,5748,5798,0,5798,2525,0,2525,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,765,Shamator,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",13,NAGALAND,20260503,2026-05-03,765,Shamator,33554,0,33554,16903,0,16903,16651,0,16651,6544,0,6544,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,13,NAGALAND,788,Meluri,03-May-2026,,2026,"Calendar Year (Jan - Dec), 2026",,,20260503,2026-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,14,MANIPUR,252,BISHNUPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",14,MANIPUR,20260503,2026-05-03,252,BISHNUPUR,237399,87505,149894,118782,43611,75171,118617,43894,74723,46580,17343,29237,3705,65894.27,69599.2734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,14,MANIPUR,253,CHANDEL,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",14,MANIPUR,20260503,2026-05-03,253,CHANDEL,84922,0,84922,44194,0,44194,40728,0,40728,16473,0,16473,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,14,MANIPUR,254,CHURACHANDPUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",14,MANIPUR,20260503,2026-05-03,254,CHURACHANDPUR,234373,18357,216016,118663,9161,109502,115710,9196,106514,42356,3302,39054,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,14,MANIPUR,255,IMPHAL EAST,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",14,MANIPUR,20260503,2026-05-03,255,IMPHAL EAST,401649,175864,225785,198221,85481,112740,203428,90383,113045,81668,36275,45393,4259,36566.71,40825.7109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
